3.372873086588687366e-03 9.991470997777894825e-01
3.404081897010007712e-03 9.991312492418457092e-01
3.435579478998744551e-03 9.991151042499222257e-01
3.467368504525314508e-03 9.990986593362077839e-01
3.499451670283571913e-03 9.990819089335933878e-01
3.531831697919568525e-03 9.990648473718033440e-01
3.564511334262440885e-03 9.990474688754866772e-01
3.597493351557421414e-03 9.990297675622796802e-01
3.630780547701013133e-03 9.990117374408287176e-01
3.664375746478330635e-03 9.989933724087739497e-01
3.698281797802661051e-03 9.989746662507072994e-01
3.732501577957205146e-03 9.989556126360795707e-01
3.767037989839086554e-03 9.989362051170779244e-01
3.801893963205610523e-03 9.989164371264628306e-01
3.837072454922786906e-03 9.988963019753609451e-01
3.872576449216169441e-03 9.988757928510254569e-01
3.908408957924019121e-03 9.988549028145484732e-01
3.944573020752783002e-03 9.988336247985331040e-01
3.981071705534969946e-03 9.988119516047276880e-01
4.017908108489397744e-03 9.987898759016112793e-01
4.055085354483837189e-03 9.987673902219342814e-01
4.092606597300106445e-03 9.987444869602211117e-01
4.130475019901611380e-03 9.987211583702201301e-01
4.168693834703352669e-03 9.986973965623100469e-01
4.207266283844440444e-03 9.986731935008590355e-01
4.246195639463126899e-03 9.986485410015364383e-01
4.285485203974393267e-03 9.986234307285690726e-01
4.325138310350085981e-03 9.985978541919612317e-01
4.365158322401657513e-03 9.985718027446476297e-01
4.405548635065531862e-03 9.985452675796064881e-01
4.446312674691085993e-03 9.985182397269143362e-01
4.487453899331319239e-03 9.984907100507500743e-01
4.528975799036205445e-03 9.984626692463388631e-01
4.570881896148748687e-03 9.984341078368528244e-01
4.613175745603791122e-03 9.984050161702386905e-01
4.655860935229587730e-03 9.983753844160000446e-01
4.698941086052152265e-03 9.983452025619198311e-01
4.742419852602443829e-03 9.983144604107150322e-01
4.786300923226381905e-03 9.982831475766409390e-01
4.830588020397724551e-03 9.982512534820295880e-01
4.875284901033860065e-03 9.982187673537611383e-01
4.920395356814506911e-03 9.981856782196785183e-01
4.965923214503359211e-03 9.981519749049341250e-01
5.011872336272722023e-03 9.981176460282673579e-01
5.058246620031138160e-03 9.980826799982194242e-01
5.105049999754061180e-03 9.980470650092776452e-01
5.152286445817563267e-03 9.980107890379514846e-01
5.199959965335156954e-03 9.979738398387718590e-01
5.248074602497723729e-03 9.979362049402275003e-01
5.296634438916577280e-03 9.978978716406196048e-01
5.345643593969714308e-03 9.978588270038479813e-01
5.395106225151273700e-03 9.978190578551150436e-01
5.445026528424210151e-03 9.977785507765591921e-01
